osmid,latitude,longitude
3049831632,-21.2844546,-47.8161168
3049831634,-21.2844961,-47.8162542
3049831646,-21.2846156,-47.8168527
3049831655,-21.2846627,-47.8175418
3049831663,-21.2847587,-47.8173158
3049831670,-21.2848715,-47.8176431
3049831680,-21.2849673,-47.8174196
3049831702,-21.285337,-47.8190914
3049831716,-21.2857187,-47.8207331
3049831723,-21.2858155,-47.8205002
3049831743,-21.286018,-47.8206008
3049831755,-21.2864786,-47.815272
3049831762,-21.2867642,-47.8169075
3049831768,-21.2870413,-47.8185767
3049831770,-21.2873102,-47.8202318
3049831772,-21.2878965,-47.8184355
3049831795,-21.289479,-47.8134268
3049831798,-21.2903795,-47.8139863
3051044642,-21.1433784,-47.8465013
3051044644,-21.1588568,-47.8454485
3051044648,-21.1610268,-47.8422634
3051044676,-21.1939555,-47.8706568
3051044680,-21.1969542,-47.8777516
3051209286,-21.2238436,-47.8349312
3051209301,-21.2249832,-47.8366662
3051222069,-21.2365061,-47.8400396
3051222076,-21.2375729,-47.8408264
3051222080,-21.237009,-47.8306627
3051222087,-21.2378341,-47.8355266
3051222091,-21.2379337,-47.8351673
3051222096,-21.238115,-47.8354425
3051222112,-21.2402012,-47.8404634
3051222115,-21.2401612,-47.8410199
3051222116,-21.2403036,-47.8391316
3051222119,-21.2403231,-47.8409904
3051222130,-21.2407877,-47.840874
3051222131,-21.2408205,-47.838853
3051222233,-21.2408514,-47.8390265
3051222239,-21.2411891,-47.8387688
3051222240,-21.2412032,-47.8405546
3051222243,-21.2413366,-47.8381946
3051222245,-21.2413761,-47.8390402
3051222250,-21.241464,-47.8383361
3051222254,-21.2415981,-47.8402045
3051222259,-21.2418187,-47.8399766
3051222263,-21.2419101,-47.8378449
3051222269,-21.2420661,-47.8397167
3051222274,-21.2423963,-47.8393724
3051222275,-21.2424587,-47.840104
3051222276,-21.2425259,-47.8395165
3051222286,-21.2428397,-47.8389057
3051222289,-21.2431634,-47.8385656
3051222291,-21.2431921,-47.8392966
3051222297,-21.2434699,-47.8378688
3051222298,-21.2436469,-47.8380575
3051222299,-21.2437412,-47.8379609
3051222313,-21.2442265,-47.8367449
3051222315,-21.2445645,-47.8370932
3051222318,-21.2448761,-47.8375281
3051222322,-21.2461746,-47.8361565
3051222328,-21.2466837,-47.8360926
3051222329,-21.2467338,-47.8355252
3051222435,-21.2480785,-47.8338423
3051222439,-21.2491092,-47.8427017
3051222440,-21.2493088,-47.8426332
3051222441,-21.2493304,-47.8427731
3051222442,-21.2494374,-47.8428038
3051222445,-21.2495728,-47.8424968
3051222448,-21.2501057,-47.8432299
3051222459,-21.2506775,-47.840396
3051222461,-21.2507953,-47.8408616
3051222463,-21.2510031,-47.8406498
3051222472,-21.2523495,-47.8259365
3051240247,-21.1957162,-47.7898679
3051240248,-21.1958227,-47.7897836
3051240249,-21.1960099,-47.790272
3051240250,-21.1961145,-47.7901848
3051240259,-21.2073943,-47.785606
3051245740,-21.2010541,-47.8383641
3051734024,-21.2032901,-47.8480056
3051734026,-21.2037308,-47.8494456
3051734027,-21.2038789,-47.8491198
3051734028,-21.2042211,-47.846945
3051734233,-21.2051233,-47.8473004
3051734237,-21.2055418,-47.8468106
3051734245,-21.2064288,-47.8532961
3051734253,-21.2069729,-47.8544305
3051734255,-21.2071076,-47.8511786
3051734262,-21.2076159,-47.8499062
3051734264,-21.2078779,-47.8544107
3062885839,-21.2099135,-47.8138389
3062885841,-21.2099855,-47.8139416
3062885848,-21.2101825,-47.813915
3062885851,-21.2102274,-47.813775
3062885855,-21.2105822,-47.8132489
3062885860,-21.2107279,-47.813518
3062885864,-21.2108863,-47.8136875
3063812488,-21.1643813,-47.8179
3066022767,-21.2103785,-47.7641012
3066022770,-21.2121138,-47.7634387
3066022778,-21.2125979,-47.7614582
3066022783,-21.2127375,-47.765375
3066022786,-21.2127995,-47.7656587
3066022790,-21.2129115,-47.7657502
3066022793,-21.2130164,-47.7653511
3066022797,-21.2131315,-47.7654372
3066022800,-21.2131899,-47.7657378
3066022825,-21.2228173,-47.7623901
3066022826,-21.2228645,-47.7626757
3066038233,-21.1850796,-47.7735172
3066038235,-21.1853296,-47.7722613
3066038236,-21.1853709,-47.7721327
3066038237,-21.1854682,-47.7723179
3066038240,-21.1855056,-47.7721863
3066038245,-21.185639,-47.7706063
3066038248,-21.185756,-47.7706361
3066038250,-21.1860251,-47.7725451
3066038251,-21.1860679,-47.7724193
3066038256,-21.186443,-47.772576
3066038257,-21.1865711,-47.7726517
3066038269,-21.1900363,-47.7780693
3066038270,-21.1900696,-47.774253
3075952461,-21.2190515,-47.8272876
3075952466,-21.2193141,-47.8268919
3075952491,-21.2216117,-47.827485
3075952493,-21.2217861,-47.8274345
3075952500,-21.224667,-47.8272685
3077588765,-21.1723668,-47.797313
3077588766,-21.172851,-47.7969606
3080004410,-21.2388549,-47.8435412
3087634505,-21.1923524,-47.7772621
3087641955,-21.1931825,-47.7618287
3087641957,-21.194704,-47.7631152
3098163237,-21.1873321,-47.7756345
3098163297,-21.1926243,-47.7779732
3101252183,-21.1810708,-47.8196964
3101252184,-21.1817763,-47.8194527
3101252185,-21.182141,-47.8194219
3101252186,-21.1827241,-47.8193931
3101252349,-21.1913497,-47.8272006
3101252370,-21.1916307,-47.8272441
3101252407,-21.1961363,-47.8228888
3101252421,-21.197377,-47.8229716
3101252422,-21.1977011,-47.823069
3129449948,-21.2008189,-47.7988489
3129469612,-21.2170804,-47.7983431
3129469623,-21.2192247,-47.7991233
3129469625,-21.2194333,-47.7991168
3149812074,-21.1333155,-47.8261812
3161633993,-21.1998013,-47.7579044
3161634012,-21.2067771,-47.7548803
3166671463,-21.0973495,-47.7911477
3166685561,-21.1010665,-47.7815253
3166685562,-21.1009029,-47.7836686
3166685565,-21.1005204,-47.7885071
3171670137,-21.2628079,-47.8191273
3171670153,-21.2638864,-47.8199877
3171670158,-21.2639682,-47.8199039
3171670730,-21.217093,-47.8180054
3171670734,-21.2171328,-47.8177792
3171670738,-21.2172642,-47.8181387
3171670741,-21.2266097,-47.8171329
3171673390,-21.2487327,-47.8198799
3171674567,-21.2363269,-47.8186168
3171674764,-21.2640203,-47.8199625
3171674785,-21.267391,-47.8176771
3171674833,-21.2739469,-47.8164133
3171674835,-21.2741705,-47.8159143
3171674842,-21.2747497,-47.8168407
3171674843,-21.2747619,-47.8169918
3171674848,-21.2749177,-47.8169301
3171674851,-21.2753511,-47.8165152
3171674852,-21.2753692,-47.81735
3171674853,-21.2754041,-47.8167373
3171674854,-21.2755442,-47.8166818
3176112302,-21.0980336,-47.7834013
3176112303,-21.0981685,-47.7817973
3176112304,-21.1006885,-47.7861393
3176112305,-21.1010342,-47.7820592
3190922062,-21.1161952,-47.803304
3207894158,-21.1051449,-47.7883982
3207894160,-21.1050604,-47.7883441
3223423154,-21.1741342,-47.8027503
3223747573,-21.1820592,-47.7734559
3223747574,-21.1822833,-47.7737827
3242046300,-21.131199,-47.830581
3242046301,-21.1312043,-47.8307712
3265212518,-21.3117412,-47.8161439
3265212523,-21.3124786,-47.8224121
3265212525,-21.3135926,-47.8201644
3265212526,-21.3138679,-47.823206
3265212533,-21.3182807,-47.8179114
3265212535,-21.3199086,-47.8145787
3266325934,-21.2235305,-47.8350081
3295125298,-21.2083102,-47.7641917
3295125304,-21.2084508,-47.7655933
3295125312,-21.2086067,-47.765886
3295125318,-21.20907,-47.7587281
3310722023,-21.2268346,-47.8058469
3310722024,-21.226819,-47.8061291
3310722025,-21.2274479,-47.8057061
3310722026,-21.227421,-47.8059969
3310722032,-21.2278182,-47.8056384
3310722033,-21.2278095,-47.8059196
3323087201,-21.2109712,-47.770925
3369492206,-21.2736381,-47.8362097
3388207004,-21.1776829,-47.8429726
3388207006,-21.1781171,-47.8420799
3388207012,-21.1902044,-47.844593
3388207013,-21.1918511,-47.8455737
3388207015,-21.1919777,-47.8454686
3388207016,-21.1930659,-47.8471562
3388207019,-21.1938454,-47.848115
3388207021,-21.1942388,-47.8486336
3388207023,-21.1944218,-47.8488854
3388207025,-21.1950108,-47.8496768
3388207029,-21.1954295,-47.8503197
3388207046,-21.1977851,-47.8532432
3388207048,-21.1983237,-47.8539705
3439895120,-21.1775766,-47.7829713
3439895121,-21.1782053,-47.7834367
3439895133,-21.1953328,-47.7979994
3466559872,-21.1611759,-47.8094849
3466559874,-21.1614219,-47.8091638
3466559875,-21.1618975,-47.8088383
3466559876,-21.1624693,-47.808102
3485295443,-21.1362953,-47.7407613
3485295444,-21.1377495,-47.7407748
3485295445,-21.1377193,-47.7414792
3485295447,-21.1380301,-47.7378754
3485295450,-21.139242,-47.7314388
3485295465,-21.1385189,-47.7334848
3485295466,-21.1388781,-47.7335632
3485295468,-21.1370555,-47.7381905
3485295473,-21.141194,-47.7379802
3485295474,-21.1372608,-47.7407702
3485295477,-21.1375122,-47.738048
3485295478,-21.1363831,-47.739312
3485295479,-21.1367544,-47.7407655
3485295481,-21.1370239,-47.7382482
3485295482,-21.1383471,-47.7400144
3485295485,-21.1385029,-47.7379556
3485295486,-21.1386011,-47.7379845
3485295487,-21.1389616,-47.7359471
3485295488,-21.1390089,-47.7357001
3485295489,-21.13937,-47.7336697
3485295492,-21.1394347,-47.7360191
3485296293,-21.1390429,-47.7380896
3485296294,-21.1398678,-47.7361548
3485296295,-21.1395108,-47.7382008
3485296296,-21.1394662,-47.7357907
3485296297,-21.1398176,-47.7337731
3485296298,-21.1402821,-47.7314963
3485296299,-21.1399161,-47.7358712
3485296300,-21.1402797,-47.7338797
3485296301,-21.1407485,-47.7316299
3485296302,-21.146076,-47.6983633
3485296303,-21.1363557,-47.7087682
3485296308,-21.1328106,-47.7141595
3485296310,-21.1356243,-47.7398968
3538904407,-21.2200644,-47.7947659
3538904408,-21.2204043,-47.7945527
3561130252,-21.1954753,-47.7961047
3561130254,-21.2204208,-47.8069011
3646931198,-21.2342088,-47.77941
3646931202,-21.2345915,-47.7810665
3646931212,-21.2371012,-47.7821876
3646931213,-21.2372912,-47.7821739
3646931219,-21.2374889,-47.7820982
3646931221,-21.237567,-47.7823973
3646931228,-21.2377349,-47.7819093
3646931231,-21.2378569,-47.781645
3646931235,-21.2379466,-47.7820302
3646931238,-21.2380035,-47.78116
3646931242,-21.2382179,-47.7812551
3646931246,-21.2383349,-47.7800667
3646931249,-21.2383349,-47.7791923
3646931259,-21.2385424,-47.7800533
3646931262,-21.2385562,-47.7792855
3646931264,-21.2386528,-47.7774731
3646931268,-21.2387506,-47.7770218
3646931270,-21.2387705,-47.7764808
3646931272,-21.2388303,-47.777569
3646931278,-21.2389543,-47.7770885
3646931281,-21.2389963,-47.7764646
3646931282,-21.239254,-47.7758059
3679684317,-21.1630396,-47.8644477
3679684318,-21.1630737,-47.8636952
3679684319,-21.1632099,-47.8642065
3679685647,-21.1657629,-47.8571896
3679685651,-21.1662312,-47.8577757
3686406957,-21.1603384,-47.854847
3686406959,-21.1603671,-47.8546585
3686846254,-21.1429149,-47.860294
3686846259,-21.142501,-47.8624143
3687392413,-21.157359,-47.8481306
3687392418,-21.174377,-47.8430405
3741943860,-21.231514,-47.7846685
3741943871,-21.2338469,-47.7852381
3741943893,-21.2378674,-47.7902965
3741943895,-21.2379903,-47.7901991
3741943898,-21.2380746,-47.7903996
3741943899,-21.2380817,-47.7902388
3741944227,-21.2408983,-47.7945496
3741944229,-21.241443,-47.7929332
3749277953,-21.1377909,-47.8814378
3749277958,-21.1380019,-47.8811557
3749277959,-21.1380268,-47.8815302
3749277967,-21.1386949,-47.8812732
3749277995,-21.1468847,-47.8811544
3790431479,-21.1983414,-47.8778979
3790431500,-21.1975542,-47.8763533
3802620550,-21.205398,-47.8194308
3802620553,-21.2055351,-47.8191656
3802645233,-21.2106933,-47.7721544
3802645234,-21.2110485,-47.7718068
3809963561,-21.1073474,-47.8226468
3809963567,-21.1142205,-47.8331003
3809963572,-21.1085085,-47.8254336
3809963578,-21.1147108,-47.8339472
3809963580,-21.114952,-47.8326298
3809963581,-21.1134475,-47.8309892
3809963584,-21.1150385,-47.8345133
3809963585,-21.1151129,-47.8326693
3809963587,-21.1135669,-47.8311941
3809963595,-21.1153441,-47.835051
3809963598,-21.1156808,-47.829752
3809963600,-21.1155769,-47.8327834
3809963604,-21.1157111,-47.8356749
3809963605,-21.1160677,-47.832904
3809963606,-21.1160373,-47.8362383
3809963608,-21.1161623,-47.8343326
3809963611,-21.1161867,-47.8329333
3809963618,-21.1163719,-47.8368164
3809963619,-21.1164601,-47.8349621
3809963622,-21.1165536,-47.8330248
3809963624,-21.1165966,-47.8372044
3809963627,-21.1167902,-47.8339047
3809963628,-21.1111645,-47.8323042
3809963632,-21.1169245,-47.8351255
3809963633,-21.1168669,-47.8369681
3809963647,-21.1174099,-47.8334935
3809963651,-21.1173852,-47.8352876
3809963659,-21.1174938,-47.8320602
3809963673,-21.1176787,-47.8333054
3809963675,-21.1175897,-47.836284
3809963676,-21.1160875,-47.8400007
3809963679,-21.1178542,-47.8354527
3809963681,-21.1161,-47.8398693
3809963685,-21.1180061,-47.8386504
3809963687,-21.118061,-47.8330517
3809963688,-21.1180888,-47.8387846
3809963695,-21.1180888,-47.8379674
3809963698,-21.1182988,-47.8356415
3809963703,-21.1184229,-47.8336655
3809963705,-21.1185394,-47.8365059
3809963708,-21.11861,-47.8312553
3809963710,-21.1187443,-47.8342385
3809963712,-21.1187531,-47.8375189
3809963714,-21.1189744,-47.8346006
3809963716,-21.1190898,-47.8348044
3809963717,-21.1192254,-47.8322791
3809963719,-21.1192855,-47.8378063
3809963724,-21.119362,-47.8379446
3809963726,-21.1194105,-47.8353477
3809963728,-21.1193861,-47.8371025
3809963730,-21.1194057,-47.8325911
3809963737,-21.1197558,-47.8359346
3809963738,-21.1197999,-47.8340428
3809963739,-21.1198726,-47.8382448
3809963745,-21.1201213,-47.839981
3809963746,-21.1201033,-47.8389359
3809963747,-21.1201592,-47.8366099
3809963753,-21.1203828,-47.8406332
3809963754,-21.1204224,-47.8370562
3809963755,-21.1204251,-47.840734
3809963756,-21.1205021,-47.8371924
3809963759,-21.1207322,-47.837585
3809963760,-21.1208273,-47.8358115
3809963765,-21.1209951,-47.8366783
3809963769,-21.1210578,-47.8422534
3809963771,-21.1210714,-47.8368169
3809963772,-21.1210392,-47.8381342
3809963774,-21.1211526,-47.8355943
3809963777,-21.121193,-47.8365478
3809963780,-21.1212789,-47.8366799
3809963783,-21.1213616,-47.8386573
3809963784,-21.1214091,-47.8360294
3809963787,-21.121567,-47.8370576
3809963788,-21.1216404,-47.8391539
3809963792,-21.1217566,-47.8374112
3809963794,-21.1218068,-47.8367043
3809963798,-21.1219316,-47.836916
3809963801,-21.1221636,-47.8373144
3809963804,-21.1224708,-47.8386158
3809963805,-21.1227782,-47.8383805
3809963819,-21.1261627,-47.8731879
3811610301,-21.149036,-47.8223574
3811610307,-21.1498254,-47.8212935
3811610311,-21.1557844,-47.8156102
3811610312,-21.1559328,-47.8141715
3811610313,-21.1562367,-47.8160421
3811610314,-21.156503,-47.8146649
3812091800,-21.1623704,-47.8635143
3812091834,-21.1625906,-47.8634512
3812091866,-21.1625156,-47.8631294
3812091876,-21.1629289,-47.8648181
3815433009,-21.1213493,-47.8578508
3815433443,-21.1364448,-47.8678441
3815433486,-21.1409462,-47.8693856
3820677297,-21.1278769,-47.8569884
3820677307,-21.1322494,-47.8575508
3820677358,-21.1323395,-47.8579863
3820677360,-21.1290583,-47.8552611
3820677378,-21.1368639,-47.8629994
3820677380,-21.1370134,-47.8626618
3827323562,-21.1041077,-47.8403343
3827323604,-21.1081944,-47.8352239
3827323606,-21.1076385,-47.8361136
3827323611,-21.1083936,-47.8353984
3827323627,-21.1122818,-47.8297171
3827323642,-21.1163352,-47.8297976
3827323648,-21.1173469,-47.8314818
3827323649,-21.1180642,-47.8310113
3839089813,-21.1130597,-47.7723961
3839089834,-21.1159734,-47.7582546
3839089847,-21.1174132,-47.7742894
3839090072,-21.118522,-47.7703524
3839090074,-21.1186869,-47.7696574
3839090083,-21.1187804,-47.7703577
3839090095,-21.1194731,-47.7400656
3839090100,-21.1196243,-47.740472
3839090110,-21.120195,-47.7533139
3839090124,-21.121178,-47.7450907
3839090125,-21.1216574,-47.7452496
3839090129,-21.1216187,-47.7454049
3839090156,-21.133992,-47.7323478
3840762429,-21.1612486,-47.8484992
3840798566,-21.1245672,-47.7167263
3840798567,-21.125649,-47.7251217
3840798568,-21.1261319,-47.728056
3840798570,-21.1277319,-47.7157125
3840798571,-21.1277932,-47.7273506
3840798574,-21.1304589,-47.7217005
3840798576,-21.1310331,-47.7221873
3840798578,-21.131656,-47.7215396
3840798579,-21.131718,-47.7211178
3840798580,-21.1319476,-47.7229539
3840798581,-21.1322753,-47.7175096
3840798582,-21.1324416,-47.7253497
3840798584,-21.1339877,-47.7246335
3840798590,-21.1345944,-47.7251371
3840798592,-21.1347314,-47.7458188
3840798594,-21.1347145,-47.7193777
3840798599,-21.1349711,-47.7457029
3840798601,-21.1359254,-47.7238235
3840798608,-21.1368348,-47.7178703
3840798610,-21.1371575,-47.7157997
3840798615,-21.1378993,-47.7229531
3840798625,-21.1401674,-47.7418968
3840798627,-21.1405883,-47.7307067
3840798631,-21.1408175,-47.730411
3840798634,-21.1413766,-47.7308559
3840798637,-21.1417109,-47.7418685
3840798638,-21.1417819,-47.7282746
3840798646,-21.1439371,-47.7209736
3840798647,-21.1428464,-47.7365278
3840798648,-21.1431134,-47.7436817
3840798649,-21.1433186,-47.734526
3840798650,-21.1434743,-47.7429222
3840798651,-21.1435909,-47.7329433
3840798653,-21.1437814,-47.7416452
3840798654,-21.1437745,-47.7121626
3840798656,-21.1438308,-47.7309179
3840798757,-21.1438796,-47.7320968
3840798759,-21.1438771,-47.7203433
3840798761,-21.1441544,-47.731019
3840798762,-21.1441982,-47.7311725
3840798763,-21.1447589,-47.7115591
3840798765,-21.1452579,-47.7254207
3840798766,-21.1453555,-47.7342978
3840798767,-21.1453698,-47.7342121
3840798769,-21.1456307,-47.7345644
3840798770,-21.1459559,-47.7272527
3840798771,-21.1461389,-47.7308291
3840798772,-21.1461505,-47.7495505
3840798773,-21.146489,-47.7438548
3840798774,-21.14656,-47.7288191
3840798779,-21.1471592,-47.7189311
3840798782,-21.1474024,-47.7194582
3840798783,-21.1474131,-47.7463618
3840798786,-21.1477701,-47.7452531
3840798787,-21.1478071,-47.72495
3840798788,-21.1478077,-47.7117928
3840798789,-21.1478524,-47.7449977
3840798792,-21.1484833,-47.7428683
3840798797,-21.1487376,-47.7188849
3840798800,-21.148934,-47.7271682
3840798802,-21.1502051,-47.7440682
3840798803,-21.1494674,-47.7178921
3840798805,-21.1497082,-47.7184618
3840798807,-21.1498389,-47.7387595
3840798810,-21.1503288,-47.7318637
3840798819,-21.1506501,-47.72598
3840798825,-21.1508139,-47.7530649
3840798833,-21.1518013,-47.7498733
3840798839,-21.1529668,-47.7280315
3840798845,-21.1539111,-47.7304778
3841496504,-21.125365,-47.6750019
3841496532,-21.1347095,-47.6976089
3841496534,-21.1347864,-47.7043567
3841496544,-21.1363469,-47.6992705
3841496558,-21.1373576,-47.7434586
3841496565,-21.1376954,-47.7013519
3841496571,-21.137852,-47.7359167
3841496572,-21.137863,-47.701195
3841496589,-21.1384221,-47.7360436
3841496590,-21.1386026,-47.7462566
3841496623,-21.1407012,-47.7041388
3841496632,-21.1417244,-47.6784526
3841496648,-21.1421837,-47.7363449
3841496649,-21.1422307,-47.7358387
3841496651,-21.1422969,-47.7353394
3841496653,-21.1423723,-47.7080722
3841496654,-21.1424229,-47.7348539
3841496964,-21.1427863,-47.6618738
3841496967,-21.1429765,-47.677546
3841496972,-21.1430878,-47.7355582
3841496974,-21.1432029,-47.73507
3841496996,-21.1447042,-47.7314509
3841496997,-21.1446567,-47.7089479
3841497000,-21.1449035,-47.7315536
3841497003,-21.1449926,-47.7310319
3841497007,-21.1452682,-47.731728
3841497009,-21.1452635,-47.7296756
3841497017,-21.1465145,-47.7041417
3841497023,-21.1469615,-47.6911515
3841497025,-21.1480585,-47.6806158
3841497026,-21.1482061,-47.6793337
3841497028,-21.1484812,-47.6764476
3841497032,-21.151097,-47.6949475
3841497041,-21.1549426,-47.6987824
3841497045,-21.1557023,-47.6971082
3841497047,-21.1559021,-47.7087832
3841497048,-21.1561565,-47.7104751
3841497053,-21.1567311,-47.7102013
3841497065,-21.1579054,-47.7122711
3841497066,-21.158202,-47.7028111
3841497072,-21.1587661,-47.7040006
3841497080,-21.1594192,-47.7110696
